Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	10ngQCHeLa_75umC8_0min_1x_01 Spectral Count	10ngQCHeLa_75umC8_0min_1x_02 Spectral Count	10ngQCHeLa_75umC8_0min_1x_03 Spectral Count	200pgQCHeLa_75umC8_0min_1x_00 Spectral Count	200pgQCHeLa_75umC8_0min_1x_01 Spectral Count	200pgQCHeLa_75umC8_0min_1x_02 Spectral Count	200pgQCHeLa_75umC8_0min_1x_03 Spectral Count	20ngQCHeLa_75umC8_0min_1x_01 Spectral Count	20ngQCHeLa_75umC8_0min_1x_02 Spectral Count	20ngQCHeLa_75umC8_0min_1x_03 Spectral Count	2ngQCHeLa_75umC8_0min_1x_01 Spectral Count	2ngQCHeLa_75umC8_0min_1x_02 Spectral Count	2ngQCHeLa_75umC8_0min_1x_03 Spectral Count	Blank_75umC8_0min_1x_01 Spectral Count	Blank_75umC8_0min_1x_02 Spectral Count	Blank_75umC8_0min_1x_03 Spectral Count	10ngQCHeLa_75umC8_0min_1x_01 Unique Spectral Count	10ngQCHeLa_75umC8_0min_1x_02 Unique Spectral Count	10ngQCHeLa_75umC8_0min_1x_03 Unique Spectral Count	200pgQCHeLa_75umC8_0min_1x_00 Unique Spectral Count	200pgQCHeLa_75umC8_0min_1x_01 Unique Spectral Count	200pgQCHeLa_75umC8_0min_1x_02 Unique Spectral Count	200pgQCHeLa_75umC8_0min_1x_03 Unique Spectral Count	20ngQCHeLa_75umC8_0min_1x_01 Unique Spectral Count	20ngQCHeLa_75umC8_0min_1x_02 Unique Spectral Count	20ngQCHeLa_75umC8_0min_1x_03 Unique Spectral Count	2ngQCHeLa_75umC8_0min_1x_01 Unique Spectral Count	2ngQCHeLa_75umC8_0min_1x_02 Unique Spectral Count	2ngQCHeLa_75umC8_0min_1x_03 Unique Spectral Count	Blank_75umC8_0min_1x_01 Unique Spectral Count	Blank_75umC8_0min_1x_02 Unique Spectral Count	Blank_75umC8_0min_1x_03 Unique Spectral Count	10ngQCHeLa_75umC8_0min_1x_01 Total Spectral Count	10ngQCHeLa_75umC8_0min_1x_02 Total Spectral Count	10ngQCHeLa_75umC8_0min_1x_03 Total Spectral Count	200pgQCHeLa_75umC8_0min_1x_00 Total Spectral Count	200pgQCHeLa_75umC8_0min_1x_01 Total Spectral Count	200pgQCHeLa_75umC8_0min_1x_02 Total Spectral Count	200pgQCHeLa_75umC8_0min_1x_03 Total Spectral Count	20ngQCHeLa_75umC8_0min_1x_01 Total Spectral Count	20ngQCHeLa_75umC8_0min_1x_02 Total Spectral Count	20ngQCHeLa_75umC8_0min_1x_03 Total Spectral Count	2ngQCHeLa_75umC8_0min_1x_01 Total Spectral Count	2ngQCHeLa_75umC8_0min_1x_02 Total Spectral Count	2ngQCHeLa_75umC8_0min_1x_03 Total Spectral Count	Blank_75umC8_0min_1x_01 Total Spectral Count	Blank_75umC8_0min_1x_02 Total Spectral Count	Blank_75umC8_0min_1x_03 Total Spectral Count	10ngQCHeLa_75umC8_0min_1x_01 Intensity	10ngQCHeLa_75umC8_0min_1x_02 Intensity	10ngQCHeLa_75umC8_0min_1x_03 Intensity	200pgQCHeLa_75umC8_0min_1x_00 Intensity	200pgQCHeLa_75umC8_0min_1x_01 Intensity	200pgQCHeLa_75umC8_0min_1x_02 Intensity	200pgQCHeLa_75umC8_0min_1x_03 Intensity	20ngQCHeLa_75umC8_0min_1x_01 Intensity	20ngQCHeLa_75umC8_0min_1x_02 Intensity	20ngQCHeLa_75umC8_0min_1x_03 Intensity	2ngQCHeLa_75umC8_0min_1x_01 Intensity	2ngQCHeLa_75umC8_0min_1x_02 Intensity	2ngQCHeLa_75umC8_0min_1x_03 Intensity	Blank_75umC8_0min_1x_01 Intensity	Blank_75umC8_0min_1x_02 Intensity	Blank_75umC8_0min_1x_03 Intensity	10ngQCHeLa_75umC8_0min_1x_01 MaxLFQ Intensity	10ngQCHeLa_75umC8_0min_1x_02 MaxLFQ Intensity	10ngQCHeLa_75umC8_0min_1x_03 MaxLFQ Intensity	200pgQCHeLa_75umC8_0min_1x_00 MaxLFQ Intensity	200pgQCHeLa_75umC8_0min_1x_01 MaxLFQ Intensity	200pgQCHeLa_75umC8_0min_1x_02 MaxLFQ Intensity	200pgQCHeLa_75umC8_0min_1x_03 MaxLFQ Intensity	20ngQCHeLa_75umC8_0min_1x_01 MaxLFQ Intensity	20ngQCHeLa_75umC8_0min_1x_02 MaxLFQ Intensity	20ngQCHeLa_75umC8_0min_1x_03 MaxLFQ Intensity	2ngQCHeLa_75umC8_0min_1x_01 MaxLFQ Intensity	2ngQCHeLa_75umC8_0min_1x_02 MaxLFQ Intensity	2ngQCHeLa_75umC8_0min_1x_03 MaxLFQ Intensity	Blank_75umC8_0min_1x_01 MaxLFQ Intensity	Blank_75umC8_0min_1x_02 MaxLFQ Intensity	Blank_75umC8_0min_1x_03 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q96E11|RRFM_HUMAN	Q96E11	RRFM_HUMAN	MRRF	262	Homo sapiens	1:Experimental evidence at protein level	Ribosome-recycling factor, mitochondrial	1.0	0.999	6	12	12	12	1	2	1	0	0	0	0	1	1	2	1	1	2	0	0	0	1	2	1	0	0	0	0	1	1	2	1	1	2	0	0	0	1	2	1	0	0	0	0	1	1	2	1	1	2	0	0	0	6.7827296E7	7.2970552E7	6.4906536E7	0.0	0.0	0.0	0.0	5.699508E7	5.3566256E7	4.8284944E7	6.4021708E7	1.871662E7	6.2947216E7	0.0	0.0	0.0	3.579852E7	3.462848E7	3.512852E7	0.0	0.0	0.0	0.0	2.9647014E7	3.0408418E7	2.9140862E7	3.7779028E7	3.6968208E7	3.9385396E7	0.0	0.0	0.0	
sp|Q96EC8|YIPF6_HUMAN	Q96EC8	YIPF6_HUMAN	YIPF6	236	Homo sapiens	1:Experimental evidence at protein level	Protein YIPF6	0.9573	0.9985	1	2	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.0	0.0	3135838.2	0.0	0.0	0.0	0.0	2078969.1	2020952.9	2220544.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96EE3|SEH1_HUMAN	Q96EE3	SEH1_HUMAN	SEH1L	360	Homo sapiens	1:Experimental evidence at protein level	Nucleoporin SEH1	1.0	0.999	6	15	15	15	0	3	1	0	0	0	0	2	3	5	0	0	1	0	0	0	0	3	1	0	0	0	0	2	3	5	0	0	1	0	0	0	0	3	1	0	0	0	0	2	3	5	0	0	1	0	0	0	1.2412953E7	2.0880216E7	1.9298238E7	0.0	0.0	0.0	0.0	2.188523E7	2.079157E7	2.038738E7	8422706.0	1.094542E7	1.0519416E7	0.0	0.0	0.0	5055322.5	5650825.5	5225739.0	0.0	0.0	0.0	0.0	7089715.5	6491866.5	6588243.5	4861909.0	4695933.5	6029437.5	0.0	0.0	0.0	
sp|Q96EK5|KBP_HUMAN	Q96EK5	KBP_HUMAN	KIFBP	621	Homo sapiens	1:Experimental evidence at protein level	KIF-binding protein	1.0	0.9984	3	4	4	4	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1.3056726E7	1.238844E7	1.2943488E7	0.0	0.0	0.0	0.0	1.2907954E7	1.2740545E7	1.4208357E7	7310034.5	8155684.0	8470461.0	0.0	0.0	0.0	6498250.5	6017918.5	6349424.5	0.0	0.0	0.0	0.0	6343105.5	6601382.0	7289366.5	3808750.2	4178391.8	4441113.0	0.0	0.0	0.0	
sp|Q96EK6|GNA1_HUMAN	Q96EK6	GNA1_HUMAN	GNPNAT1	184	Homo sapiens	1:Experimental evidence at protein level	Glucosamine 6-phosphate N-acetyltransferase	1.0	0.999	6	34	34	34	2	4	4	0	0	0	0	5	6	6	2	2	3	0	0	0	2	4	4	0	0	0	0	5	6	6	2	2	3	0	0	0	2	4	4	0	0	0	0	5	6	6	2	2	3	0	0	0	4.007312E7	3.9759592E7	4.0339112E7	0.0	1.136207E7	0.0	2.53271E7	5.640554E7	6.2349248E7	5.9028572E7	3.3986884E7	3.455106E7	3.4893792E7	0.0	0.0	0.0	1.555977E7	1.5865744E7	1.5311809E7	0.0	0.0	0.0	2.0107572E7	1.6761284E7	1.8163882E7	1.7255928E7	1.5764749E7	1.6467847E7	1.4746207E7	0.0	0.0	0.0	
sp|Q96EL3|RM53_HUMAN	Q96EL3	RM53_HUMAN	MRPL53	112	Homo sapiens	1:Experimental evidence at protein level	39S ribosomal protein L53, mitochondrial	1.0	0.999	3	18	18	18	3	3	2	0	0	0	0	2	2	3	1	1	1	0	0	0	3	3	2	0	0	0	0	2	2	3	1	1	1	0	0	0	3	3	2	0	0	0	0	2	2	3	1	1	1	0	0	0	1.0793653E7	1.0215653E7	2.0996088E7	0.0	0.0	0.0	0.0	2.2127548E7	2.3260208E7	1.9133598E7	3647780.0	1.9712784E7	1.1601839E7	0.0	0.0	0.0	8074330.5	7930320.5	8215595.5	0.0	0.0	0.0	0.0	8558798.0	9338712.0	8815047.0	0.0	7638841.0	8304456.0	0.0	0.0	0.0	
sp|Q96EN8|MOCOS_HUMAN	Q96EN8	MOCOS_HUMAN	MOCOS	888	Homo sapiens	1:Experimental evidence at protein level	Molybdenum cofactor sulfurase	1.0	0.9969	3	5	5	5	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	3872380.5	2826997.0	2362672.8	0.0	0.0	0.0	0.0	3705782.8	4511484.0	4281485.0	2468375.2	1693845.2	0.0	0.0	0.0	0.0	3107900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3196174.0	3221127.0	2125111.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96EP5|DAZP1_HUMAN	Q96EP5	DAZP1_HUMAN	DAZAP1	407	Homo sapiens	1:Experimental evidence at protein level	DAZ-associated protein 1	1.0	0.999	6	18	18	18	2	3	2	0	0	0	0	4	1	2	2	1	1	0	0	0	2	3	2	0	0	0	0	4	1	2	2	1	1	0	0	0	2	3	2	0	0	0	0	4	1	2	2	1	1	0	0	0	6.357072E7	6.3192172E7	6.354602E7	0.0	0.0	6594261.0	0.0	6.9130024E7	6.9200776E7	7.3282144E7	5.1402856E7	4.5256372E7	4.4103776E7	0.0	0.0	0.0	3.0472098E7	3.1493508E7	3.4162652E7	0.0	0.0	0.0	0.0	3.8799068E7	3.7788352E7	3.9799148E7	2.4898092E7	2.5604254E7	2.376263E7	0.0	0.0	0.0	
sp|Q96ER9|MITOK_HUMAN	Q96ER9	MITOK_HUMAN	CCDC51	411	Homo sapiens	1:Experimental evidence at protein level	Mitochondrial potassium channel	0.9992	0.9944	2	4	4	4	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0.0	0.0	1.872505E7	0.0	0.0	0.0	0.0	1.3109264E7	3705748.2	2.1933738E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96EY1|DNJA3_HUMAN	Q96EY1	DNJA3_HUMAN	DNAJA3	480	Homo sapiens	1:Experimental evidence at protein level	DnaJ homolog subfamily A member 3, mitochondrial	1.0	0.999	5	18	18	18	2	2	2	0	0	0	0	4	4	4	0	0	0	0	0	0	2	2	2	0	0	0	0	4	4	4	0	0	0	0	0	0	2	2	2	0	0	0	0	4	4	4	0	0	0	0	0	0	1.6056704E7	2.5441956E7	2.3616326E7	0.0	0.0	0.0	0.0	2.7397536E7	2.812434E7	3.0423156E7	1.359479E7	1.0200728E7	1.4049326E7	0.0	0.0	0.0	7498211.0	7581945.5	7950103.0	0.0	0.0	0.0	0.0	7681462.5	7803732.5	8285830.5	6667312.5	6943065.5	6783321.0	0.0	0.0	0.0	
sp|Q96EY4|TMA16_HUMAN	Q96EY4	TMA16_HUMAN	TMA16	203	Homo sapiens	1:Experimental evidence at protein level	Translation machinery-associated protein 16	0.8488	0.994	1	3	3	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	7523341.5	0.0	0.0	0.0	0.0	0.0	7740669.0	8746820.0	9398781.0	0.0	8381831.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96EY7|PTCD3_HUMAN	Q96EY7	PTCD3_HUMAN	PTCD3	689	Homo sapiens	1:Experimental evidence at protein level	Pentatricopeptide repeat domain-containing protein 3, mitochondrial	0.9998	0.9989	2	5	5	5	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	5757124.0	6380131.0	5088119.0	0.0	0.0	0.0	0.0	7364565.0	6472286.0	7952544.0	0.0	4472879.5	0.0	0.0	0.0	0.0	3192428.5	3431181.8	2832949.8	0.0	0.0	0.0	0.0	4093409.8	3599180.0	4410956.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96EY8|MMAB_HUMAN	Q96EY8	MMAB_HUMAN	MMAB	250	Homo sapiens	1:Experimental evidence at protein level	Corrinoid adenosyltransferase	0.8148	0.9923	1	2	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1981724.5	1751777.5	1958898.2	0.0	0.0	0.0	0.0	1833979.1	2050372.1	1866574.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96F86|EDC3_HUMAN	Q96F86	EDC3_HUMAN	EDC3	508	Homo sapiens	1:Experimental evidence at protein level	Enhancer of mRNA-decapping protein 3	0.9491	0.9982	1	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3945631E7	1.5157892E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96FJ2|DYL2_HUMAN	Q96FJ2	DYL2_HUMAN	DYNLL2	89	Homo sapiens	1:Experimental evidence at protein level	Dynein light chain 2, cytoplasmic	1.0	0.999	4	4	4	23	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	2	3	0	0	0	0	5	4	4	1	1	1	0	0	0	2657713.0	2338427.8	4228421.5	0.0	0.0	0.0	0.0	1.0618619E7	1.114419E7	1.073964E7	3116354.8	3087850.2	2082819.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7976488.5	8309255.5	8019713.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96FQ6|S10AG_HUMAN	Q96FQ6	S10AG_HUMAN	S100A16	103	Homo sapiens	1:Experimental evidence at protein level	Protein S100-A16	1.0	0.999	4	38	38	38	3	4	3	0	1	1	1	4	5	7	3	3	3	0	0	0	3	4	3	0	1	1	1	4	5	7	3	3	3	0	0	0	3	4	3	0	1	1	1	4	5	7	3	3	3	0	0	0	3.8011776E7	3.6241768E7	4.288614E7	1.3695626E7	2.2462442E7	2.7438766E7	2.6877756E7	4.3176188E7	4.2430388E7	4.2061544E7	3.7851044E7	4.0957124E7	3.3015968E7	0.0	0.0	0.0	2.0862104E7	2.0969872E7	2.3970532E7	0.0	0.0	0.0	1.4825749E7	2.5939546E7	2.6306214E7	2.481262E7	2.0513282E7	2.2844114E7	1.6152696E7	0.0	0.0	0.0	
sp|Q96FV9|THOC1_HUMAN	Q96FV9	THOC1_HUMAN	THOC1	657	Homo sapiens	1:Experimental evidence at protein level	THO complex subunit 1	1.0	0.9985	4	6	6	6	0	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	1.2092845E7	1.3647695E7	1.4730396E7	0.0	0.0	0.0	0.0	1.5020712E7	1.6180286E7	1.3427882E7	7296064.5	6904205.0	8593942.0	0.0	0.0	0.0	4646089.0	5091711.0	4479978.0	0.0	0.0	0.0	0.0	4380813.0	4495117.0	4707765.0	3950926.8	3774901.2	4683528.5	0.0	0.0	0.0	
sp|Q96FW1|OTUB1_HUMAN	Q96FW1	OTUB1_HUMAN	OTUB1	271	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin thioesterase OTUB1	1.0	0.999	9	54	54	54	5	4	5	0	0	0	0	10	7	9	5	4	5	0	0	0	5	4	5	0	0	0	0	10	7	9	5	4	5	0	0	0	5	4	5	0	0	0	0	10	7	9	5	4	5	0	0	0	9.8290352E7	9.6708552E7	9.3987976E7	0.0	0.0	1.0799513E7	0.0	1.07740024E8	1.1030548E8	1.05296528E8	8.9856368E7	8.6454264E7	9.0607816E7	0.0	0.0	0.0	2.2971594E7	2.3477304E7	2.3657996E7	0.0	0.0	0.0	0.0	2.403256E7	2.35237E7	2.3795406E7	2.2198492E7	2.3892342E7	2.2296392E7	0.0	0.0	0.0	
sp|Q96G03|PGM2_HUMAN	Q96G03	PGM2_HUMAN	PGM2	612	Homo sapiens	1:Experimental evidence at protein level	Phosphoglucomutase-2	1.0	0.9984	7	15	15	15	2	2	2	0	0	0	0	5	2	0	1	0	1	0	0	0	2	2	2	0	0	0	0	5	2	0	1	0	1	0	0	0	2	2	2	0	0	0	0	5	2	0	1	0	1	0	0	0	1.541443E7	1.5456031E7	1.3769752E7	0.0	0.0	0.0	0.0	1.8507236E7	1.6214971E7	1.8606292E7	1.2297373E7	1.2500746E7	1.3682744E7	0.0	0.0	0.0	4561280.5	4114653.0	4056690.5	0.0	0.0	0.0	0.0	4114521.8	4049294.0	4123425.5	4717861.5	4680172.5	4936428.5	0.0	0.0	0.0	
sp|Q96G21|IMP4_HUMAN	Q96G21	IMP4_HUMAN	IMP4	291	Homo sapiens	1:Experimental evidence at protein level	U3 small nucleolar ribonucleoprotein protein IMP4	0.9991	0.9949	2	3	3	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	5056908.0	4343864.5	4451791.5	0.0	0.0	0.0	0.0	3351414.0	4071307.5	3828784.8	2908413.8	2239293.5	2476816.5	0.0	0.0	0.0	2727201.0	2384586.2	2415419.0	0.0	0.0	0.0	0.0	1840327.2	2218288.5	2101215.5	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96G23|CERS2_HUMAN	Q96G23	CERS2_HUMAN	CERS2	380	Homo sapiens	1:Experimental evidence at protein level	Ceramide synthase 2	1.0	0.999	2	15	15	15	2	2	2	0	0	0	0	2	1	1	1	2	2	0	0	0	2	2	2	0	0	0	0	2	1	1	1	2	2	0	0	0	2	2	2	0	0	0	0	2	1	1	1	2	2	0	0	0	2.5644194E7	2.6439274E7	2.6667588E7	0.0	8863112.0	0.0	1.5759791E7	2.5596894E7	2.6811224E7	2.634886E7	2.8696514E7	2.9132516E7	2.5676748E7	0.0	0.0	0.0	1.8425048E7	1.835563E7	1.972776E7	0.0	0.0	0.0	0.0	1.7931294E7	1.7496462E7	1.8158542E7	2.4841556E7	2.6094602E7	2.214184E7	0.0	0.0	0.0	
sp|Q96GC5|RM48_HUMAN	Q96GC5	RM48_HUMAN	MRPL48	212	Homo sapiens	1:Experimental evidence at protein level	39S ribosomal protein L48, mitochondrial	0.9999	0.9975	3	4	4	4	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	966424.56	1.2276371E7	3317544.8	0.0	0.0	0.0	0.0	4797280.0	3765586.5	5018954.5	7818600.0	713584.5	0.0	0.0	0.0	0.0	0.0	3432043.0	3327974.2	0.0	0.0	0.0	0.0	4256639.0	3736498.8	4912878.5	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96GC9|VMP1_HUMAN	Q96GC9	VMP1_HUMAN	VMP1	406	Homo sapiens	1:Experimental evidence at protein level	Vacuole membrane protein 1	0.8898	0.9958	1	2	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3251184.2	0.0	3004191.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96GE9|DMAC1_HUMAN	Q96GE9	DMAC1_HUMAN	DMAC1	116	Homo sapiens	1:Experimental evidence at protein level	Distal membrane-arm assembly complex protein 1	0.9648	0.9988	1	2	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	5054797.0	1.0700703E7	0.0	0.0	0.0	0.0	8782906.0	0.0	0.0	5094053.0	5818341.5	3500269.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96GG9|DCNL1_HUMAN	Q96GG9	DCNL1_HUMAN	DCUN1D1	259	Homo sapiens	1:Experimental evidence at protein level	DCN1-like protein 1	1.0	0.999	4	10	10	10	1	1	1	0	0	0	0	3	1	3	0	0	0	0	0	0	1	1	1	0	0	0	0	3	1	3	0	0	0	0	0	0	1	1	1	0	0	0	0	3	1	3	0	0	0	0	0	0	1.2050452E7	1.2012867E7	1.0361444E7	0.0	0.0	0.0	0.0	1.6771943E7	1.6674486E7	1.731419E7	8396039.0	5780375.5	4735932.0	0.0	0.0	0.0	4863852.5	4602960.0	5533827.5	0.0	0.0	0.0	0.0	6664807.0	6938390.5	6836754.5	4064080.5	3510626.0	2387248.8	0.0	0.0	0.0	
sp|Q96GM8|TOE1_HUMAN	Q96GM8	TOE1_HUMAN	TOE1	510	Homo sapiens	1:Experimental evidence at protein level	Target of EGR1 protein 1	1.0	0.9989	2	4	4	4	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	7496702.5	7613403.0	6099601.0	0.0	0.0	0.0	0.0	8352073.5	8483038.0	8390018.0	8999937.0	4793966.5	8183165.5	0.0	0.0	0.0	5873678.0	6042242.5	0.0	0.0	0.0	0.0	0.0	6786169.0	6607989.5	6865891.0	6065901.5	0.0	4768765.5	0.0	0.0	0.0	
sp|Q96GQ7|DDX27_HUMAN	Q96GQ7	DDX27_HUMAN	DDX27	796	Homo sapiens	1:Experimental evidence at protein level	Probable ATP-dependent RNA helicase DDX27	1.0	0.999	12	45	45	45	5	6	3	0	0	0	0	8	8	10	3	0	2	0	0	0	5	6	3	0	0	0	0	8	8	10	3	0	2	0	0	0	5	6	3	0	0	0	0	8	8	10	3	0	2	0	0	0	6.5800048E7	7.7576376E7	7.7296384E7	0.0	0.0	0.0	0.0	5.4148664E7	4.9345784E7	5.3337052E7	6.8074928E7	7.2376776E7	3.4358824E7	0.0	0.0	0.0	1.9563718E7	1.7836782E7	1.8513578E7	0.0	0.0	0.0	0.0	2.024499E7	1.900396E7	1.9420414E7	1.9931874E7	1.7418162E7	1.967769E7	0.0	0.0	0.0	
sp|Q96GX9|MTNB_HUMAN	Q96GX9	MTNB_HUMAN	APIP	242	Homo sapiens	1:Experimental evidence at protein level	Methylthioribulose-1-phosphate dehydratase	1.0	0.999	2	6	6	6	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	1407997.6	2329913.0	1699874.4	0.0	0.0	0.0	0.0	3845182.0	3823078.5	3991495.5	1740340.9	0.0	1761060.5	0.0	0.0	0.0	0.0	1566636.0	0.0	0.0	0.0	0.0	0.0	2568449.5	2519094.5	2569476.8	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96H20|SNF8_HUMAN	Q96H20	SNF8_HUMAN	SNF8	258	Homo sapiens	1:Experimental evidence at protein level	Vacuolar-sorting protein SNF8	0.8504	0.994	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2551288.0	2229814.5	2239651.8	0.0	0.0	0.0	0.0	2395216.2	2393756.0	2389660.8	0.0	3580882.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96HC4|PDLI5_HUMAN	Q96HC4	PDLI5_HUMAN	PDLIM5	596	Homo sapiens	1:Experimental evidence at protein level	PDZ and LIM domain protein 5	1.0	0.9988	9	28	28	28	4	4	0	0	0	0	0	6	5	7	0	0	2	0	0	0	4	4	0	0	0	0	0	6	5	7	0	0	2	0	0	0	4	4	0	0	0	0	0	6	5	7	0	0	2	0	0	0	1.6207405E7	2.0595814E7	1.8340468E7	0.0	0.0	0.0	0.0	2.270391E7	2.042574E7	2.057923E7	1.5209464E7	1.1276777E7	1.2223126E7	0.0	0.0	0.0	5823359.5	5942785.5	6130617.5	0.0	0.0	0.0	0.0	5969447.0	5939831.0	5656677.5	5467488.5	5163253.0	6028540.5	0.0	0.0	0.0	
sp|Q96HE7|ERO1A_HUMAN	Q96HE7	ERO1A_HUMAN	ERO1A	468	Homo sapiens	1:Experimental evidence at protein level	ERO1-like protein alpha	1.0	0.999	14	65	59	65	8	8	6	0	2	1	1	9	7	12	4	4	3	0	0	0	7	8	5	0	1	1	1	8	6	11	4	4	3	0	0	0	8	8	6	0	2	1	1	9	7	12	4	4	3	0	0	0	9.5711056E7	9.7827824E7	8.7999704E7	0.0	2.3062594E7	1.5919254E7	1.8643796E7	9.5494488E7	9.3369488E7	9.5474472E7	8.0081064E7	8.7623784E7	7.8698E7	0.0	0.0	0.0	1.5186284E7	1.5281776E7	1.5101426E7	0.0	1.4487447E7	9395391.0	1.1401129E7	1.3918401E7	1.4599496E7	1.3943379E7	1.805454E7	1.7406996E7	1.682866E7	0.0	0.0	0.0	
